,FUND_ID,DATE_SCD,MAT_DATE,LONG_CUR_SCD,SHORT_CUR_SCD,MKT_RATE_SCD,CONTRACT_RATE,SPOT_RATE_SCD,NOTIONAL_SCD,SEC_TYPE_SCD,NAV_AGENT_SCD,DATE_RBC,LONG_CUR_RBC,SHORT_CUR_RBC,MKT_RATE_RBC,SPOT_RATE_RBC,NOTIONAL_RBC,SEC_TYPE_RBC,NAV_AGENT_RBC
736,155,2020-06-02,2020-07-17,CAD,USD,0.7413463390502938,0.7236256540091276,0.7414272473689906,-31549311.79,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.741901087431338,-31549311.79,FX Forward,RBC
737,155,2020-06-02,2020-07-17,CAD,USD,0.7413477125089003,0.72813908103502,0.7414272468922511,-3208749.14,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010899768032,-3208749.14,FX Forward,RBC
738,155,2020-06-02,2020-07-17,CAD,USD,0.7413477793862447,0.7283568827742164,0.7414272476257117,-3311250.86,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010786394611,-3311250.86,FX Forward,RBC
739,874,2020-06-02,2020-06-17,USD,EUR,1.1185862014017198,1.1138450017140513,0.7414272476711885,3125755.85,FX Forward,RBC,,,,,,,,
740,515,2020-06-02,2020-06-17,USD,EUR,1.1185861976409879,1.1138449997370667,0.741427247386332,13001192.57,FX Forward,RBC,,,,,,,,
741,515,2020-06-02,2020-06-17,USD,EUR,1.11858425959954,1.078726000396343,0.7414272471494157,3118085.4,FX Forward,RBC,,,,,,,,
742,7807,2020-06-02,2020-06-15,CAD,USD,0.7413741983647052,0.7155025782649445,0.7414272538729046,-415200.0,FX Forward,RBC,,,,,,,,
743,7807,2020-06-02,2020-06-15,USD,CAD,0.7413745413956447,0.7243143640230159,0.7414272148597025,70000.0,FX Forward,RBC,,,,,,,,
744,7807,2020-06-02,2020-06-15,USD,CAD,0.7413752066926401,0.7399536493034076,0.7414272148597025,70000.0,FX Forward,RBC,,,,,,,,
745,229,2020-06-02,2020-06-17,USD,EUR,1.1185861963543062,1.113845002238274,0.7414272479527981,726299.23,FX Forward,RBC,,,,,,,,
746,4098,2020-06-02,2020-06-17,USD,EUR,1.1185861989453059,1.113845000231447,0.7414272476230487,14367561.72,FX Forward,RBC,,,,,,,,
747,4098,2020-06-02,2020-06-17,USD,EUR,1.1185842769856427,1.0787260050189724,0.7414272499880105,623068.16,FX Forward,RBC,,,,,,,,
748,4099,2020-06-02,2020-06-17,CAD,USD,0.7413710727358822,0.7578628266498965,0.7414272476064244,-9704153.23,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764762848132,-9704153.23,FX Forward,RBC
749,4099,2020-06-02,2020-06-17,CAD,USD,0.7413710762164535,0.7579202670753877,0.7414272472374883,-9704153.24,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764976585512,-9704153.24,FX Forward,RBC
750,4099,2020-06-02,2020-06-17,CAD,USD,0.7413710820080082,0.7580351727064316,0.7414272472842578,-14641354.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764833484252,-14641354.0,FX Forward,RBC
751,4099,2020-06-02,2020-06-17,CAD,USD,0.7413710889292906,0.7581501136759342,0.741427247545866,-13449615.89,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764827972993,-13449615.89,FX Forward,RBC
752,4099,2020-06-02,2020-06-17,CAD,USD,0.7413711226011132,0.7587253420857613,0.7414272477019337,-4085959.26,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765264424614,-4085959.26,FX Forward,RBC
753,4099,2020-06-02,2020-06-17,CAD,USD,0.7413711449081322,0.7591659798696796,0.7414272478448874,-4766952.47,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764898363529,-4766952.47,FX Forward,RBC
754,4099,2020-06-02,2020-06-17,CAD,USD,0.7413711332936602,0.7589556771378464,0.7414272474033164,-13449615.88,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764956471635,-13449615.88,FX Forward,RBC
755,4099,2020-06-02,2020-06-17,CAD,USD,0.7413711261964447,0.7588260962373006,0.7414272472374883,-9704153.24,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764826396187,-9704153.24,FX Forward,RBC
756,4099,2020-06-02,2020-06-17,CAD,USD,0.7413711294830335,0.7588836823683757,0.7414272472943375,-7352974.69,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764987305219,-7352974.69,FX Forward,RBC
757,4099,2020-06-02,2020-06-17,CAD,USD,0.7413706865450748,0.7506994714587737,0.7414272427873184,-355080.85,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415759861609442,-355080.85,FX Forward,RBC
758,4099,2020-06-02,2020-06-17,USD,CAD,0.7413705722768231,0.7488185515303231,0.7414272474099948,6980000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764809083584,6980000.0,FX Forward,RBC
759,4099,2020-06-02,2020-06-17,USD,CAD,0.7413702443334312,0.7428923771813177,0.7414272469063382,3480000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415762548657416,3480000.0,FX Forward,RBC
760,4099,2020-06-02,2020-06-17,USD,CAD,0.741369204777763,0.7240264563280456,0.7414272482509575,2509422.25,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764901738865,2509422.25,FX Forward,RBC
761,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691372406312,0.7229957457690286,0.7414272454924417,1280416.45,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765379304643,1280416.45,FX Forward,RBC
762,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691549819622,0.7231661953222512,0.7414272468905075,2560832.9,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764364375262,2560832.9,FX Forward,RBC
763,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691283151786,0.7227000067307771,0.7414272476391837,2560832.91,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764941833072,2560832.91,FX Forward,RBC
764,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691068241287,0.7222704147489228,0.7414272464244855,1920624.68,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765508908522,1920624.68,FX Forward,RBC
765,4099,2020-06-02,2020-06-17,USD,CAD,0.741369127347802,0.7226615167398159,0.7414272476204258,2397870.81,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765212818319,2397870.81,FX Forward,RBC
766,4099,2020-06-02,2020-06-17,CAD,USD,0.7413679905969256,0.7021091365233909,0.741427248321576,-2550577.41,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764836922369,-2550577.41,FX Forward,RBC
767,4099,2020-06-02,2020-06-17,CAD,USD,0.7413679302316852,0.7010208963534708,0.7414272475698893,-5101154.81,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764907025825,-5101154.81,FX Forward,RBC
768,4099,2020-06-02,2020-06-17,CAD,USD,0.741367918140059,0.7008096943863108,0.7414272475938684,-4098267.78,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765087328582,-4098267.78,FX Forward,RBC
769,4099,2020-06-02,2020-06-17,CAD,USD,0.7413686146892207,0.7133972292770825,0.741427247221965,-7190000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764876253388,-7190000.0,FX Forward,RBC
770,4099,2020-06-02,2020-06-17,CAD,USD,0.7413690347705795,0.7210091229138498,0.7414272481639103,-1678011.85,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764765783437,-1678011.85,FX Forward,RBC
771,4099,2020-06-02,2020-06-17,CAD,USD,0.741369065216882,0.7215797615627471,0.7414272481639103,-1678011.85,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.741576480915318,-1678011.85,FX Forward,RBC
772,4099,2020-06-02,2020-06-17,CAD,USD,0.7413690433738033,0.7212254470574206,0.7414272470042864,-1613976.3,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764200646026,-1613976.3,FX Forward,RBC
773,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683944254009,0.7094295320270122,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764888875723,8079196.07,FX Forward,RBC
774,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683874467315,0.709293956931682,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764917836141,8079196.07,FX Forward,RBC
775,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683857835954,0.7092590938530485,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576487762344,8079196.07,FX Forward,RBC
776,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683721065005,0.7090162047587633,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576479844341,8079196.07,FX Forward,RBC
777,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683709376686,0.7090056481986792,0.7414272477996465,5386130.71,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764911595678,5386130.71,FX Forward,RBC
778,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683445655221,0.7085178674740468,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765049893401,8079196.07,FX Forward,RBC
779,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683615614027,0.7088403021874218,0.741427247134937,2693065.36,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765353270637,2693065.36,FX Forward,RBC
780,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683468939685,0.7085680757837887,0.7414272473407716,8079196.07,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765088447287,8079196.07,FX Forward,RBC
781,4099,2020-06-02,2020-06-17,USD,CAD,0.7413683582319547,0.7087649417725618,0.741427247756364,8245627.51,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576495304266,8245627.51,FX Forward,RBC
782,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691795063226,0.7235890021426871,0.7414272480903249,2634809.25,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765157325696,2634809.25,FX Forward,RBC
783,4099,2020-06-02,2020-07-17,CAD,USD,0.7413463366821258,0.7236177993501617,0.741427246916553,-2634809.25,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419011122254855,-2634809.25,FX Forward,RBC
784,4099,2020-06-02,2020-06-17,USD,CAD,0.7413692573859935,0.7250054382755983,0.7414272485560691,2413507.18,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764120693862,2413507.18,FX Forward,RBC
785,4099,2020-06-02,2020-07-17,CAD,USD,0.741346768227672,0.7250343486066109,0.7414272469757381,-2413507.18,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010519105753,-2413507.18,FX Forward,RBC
786,4099,2020-06-02,2020-06-17,USD,CAD,0.7413692130855958,0.7242178440987372,0.7414272476383663,2388309.42,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765384548532,2388309.42,FX Forward,RBC
787,4099,2020-06-02,2020-07-17,CAD,USD,0.7413465289394279,0.7242508899990325,0.7414272483780552,-2388309.42,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419011324754398,-2388309.42,FX Forward,RBC
788,4099,2020-06-02,2020-06-17,USD,CAD,0.741369206204077,0.7241129611992441,0.7414272469077318,3286664.35,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576464935646,3286664.35,FX Forward,RBC
789,4099,2020-06-02,2020-07-17,CAD,USD,0.741346500030504,0.7241470459639052,0.7414272481770374,-3286664.35,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010310036473,-3286664.35,FX Forward,RBC
790,4099,2020-06-02,2020-07-17,CAD,USD,0.7413463345800569,0.7236177987927316,0.7414272491567334,-1205110.26,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419012190288897,-1205110.26,FX Forward,RBC
791,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691798707164,0.7235890011517403,0.7414272485803843,1205110.26,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765407030391,1205110.26,FX Forward,RBC
792,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691841701325,0.7237199197048263,0.741427247059791,3615330.78,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764907053294,3615330.78,FX Forward,RBC
793,4099,2020-06-02,2020-07-17,CAD,USD,0.7413463759999129,0.7237513473230404,0.7414272471053228,-3615330.78,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010666779604,-3615330.78,FX Forward,RBC
794,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691768663974,0.7235890011517402,0.741427247059791,3615330.78,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764790004135,3615330.78,FX Forward,RBC
795,4099,2020-06-02,2020-07-17,CAD,USD,0.7413463395885938,0.7236256546726851,0.7414272471053228,-3615330.78,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010609374358,-3615330.78,FX Forward,RBC
796,4099,2020-06-02,2020-06-17,USD,CAD,0.7413691772745524,0.7235890012754108,0.7414272476550291,3474950.73,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764901196881,3474950.73,FX Forward,RBC
797,4099,2020-06-02,2020-07-17,CAD,USD,0.7413463392882956,0.7236256543246088,0.741427247993321,-3474950.73,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419011151773481,-3474950.73,FX Forward,RBC
798,500,2020-06-02,2020-08-28,CAD,USD,0.7413161713730506,0.7263719204372876,0.7414272475286161,-15750000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414179024249555,0.7423674172011053,-15750000.0,FX Forward,RBC
799,7884,2020-06-02,2020-06-17,CAD,USD,0.7413693879215634,0.7273943999316295,0.7414272472147855,-2672518.31,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765396166198,-2672518.31,FX Forward,RBC
800,7884,2020-06-02,2020-06-17,CAD,USD,0.741369403283015,0.7276749329917954,0.7414272470257747,-5974514.08,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764710373857,-5974514.08,FX Forward,RBC
801,7884,2020-06-02,2020-06-17,CAD,USD,0.7413693610627866,0.7269026683062951,0.7414272463785938,-2440605.57,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764940176285,-2440605.57,FX Forward,RBC
802,7884,2020-06-02,2020-06-17,CAD,USD,0.7413693619672884,0.7269026673218537,0.741427248040977,-2738779.1,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765358714609,-2738779.1,FX Forward,RBC
803,7884,2020-06-02,2020-06-17,CAD,USD,0.7413693748064547,0.7271801769864452,0.7414272472627496,-3133582.94,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765361457939,-3133582.94,FX Forward,RBC
804,7884,2020-06-02,2020-06-17,USD,CAD,0.7413692032277652,0.7240264570567311,0.7414272540193105,388162.95,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576430733777,388162.95,FX Forward,RBC
805,7884,2020-06-02,2020-06-17,USD,CAD,0.7413691582837846,0.723225297449356,0.7414272429310721,582244.43,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415767702513302,582244.43,FX Forward,RBC
806,7884,2020-06-02,2020-06-17,USD,CAD,0.7413691134601423,0.7223925087334648,0.7414272540193105,388162.95,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415762187082046,388162.95,FX Forward,RBC
807,7884,2020-06-02,2020-06-17,USD,CAD,0.7413691313043987,0.7226615174918307,0.7414272475656264,661429.67,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765053397446,661429.67,FX Forward,RBC
808,7884,2020-06-02,2020-06-17,USD,CAD,0.7413671872979211,0.6875210123609402,0.7414272476585086,1360000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765204123717,1360000.0,FX Forward,RBC
809,7884,2020-06-02,2020-06-17,CAD,USD,0.7413675085362487,0.693394721879377,0.7414272479853316,-3140000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764878167299,-3140000.0,FX Forward,RBC
810,7884,2020-06-02,2020-06-17,USD,CAD,0.7413674139977571,0.6916303698194721,0.7414272483981266,675000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764710295333,675000.0,FX Forward,RBC
811,7884,2020-06-02,2020-06-17,USD,CAD,0.7413672760730378,0.6891124369634398,0.7414272483981266,675000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576497089981,675000.0,FX Forward,RBC
812,7884,2020-06-02,2020-06-17,CAD,USD,0.7413675515458829,0.6941499146754668,0.7414272507549342,-505465.12,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764075076621,-505465.12,FX Forward,RBC
813,7884,2020-06-02,2020-06-17,CAD,USD,0.7413675891960573,0.6947266790617883,0.7414272436803565,-488372.09,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765335075807,-488372.09,FX Forward,RBC
814,7884,2020-06-02,2020-06-17,CAD,USD,0.7413675938094081,0.6951299133157326,0.7414272462378945,-266162.79,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415766516361947,-266162.79,FX Forward,RBC
815,7884,2020-06-02,2020-06-17,USD,CAD,0.7413682447554619,0.7067387540195766,0.7414272462114303,1380000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576445917522,1380000.0,FX Forward,RBC
816,7884,2020-06-02,2020-06-17,CAD,USD,0.7413686682418675,0.714365314992242,0.7414272493864453,-1250000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765671312023,-1250000.0,FX Forward,RBC
817,7884,2020-06-02,2020-06-17,CAD,USD,0.7413683668929446,0.7088995964234598,0.7414272463554088,-1160000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.741576515341803,-1160000.0,FX Forward,RBC
818,7884,2020-06-02,2020-06-15,CAD,USD,0.7413741792614091,0.7155025811907206,0.7414272432414374,-566400.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415582553441673,-566400.0,FX Forward,RBC
819,7884,2020-06-02,2020-07-17,CAD,USD,0.7413467677107057,0.7250343486332862,0.7414272476355762,-5857508.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.741901091826329,-5857508.0,FX Forward,RBC
820,7884,2020-06-02,2020-06-17,USD,CAD,0.7413692562064906,0.7250054379356226,0.7414272475815649,5857508.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764977752793,5857508.0,FX Forward,RBC
821,7884,2020-06-02,2020-06-17,USD,CAD,0.7413691784081772,0.7235890014310884,0.7414272479088773,5857508.01,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765111668032,5857508.01,FX Forward,RBC
822,7884,2020-06-02,2020-07-17,CAD,USD,0.7413463363082817,0.7236177992716767,0.7414272470242064,-5857508.01,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.74190110730596,-5857508.01,FX Forward,RBC
823,7884,2020-06-02,2020-06-17,USD,CAD,0.7413692134169737,0.7242178450269506,0.7414272479090804,5944983.99,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576481817025,5944983.99,FX Forward,RBC
824,7884,2020-06-02,2020-07-17,CAD,USD,0.7413465292971307,0.7242508891461454,0.7414272471484226,-5944983.99,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010897008823,-5944983.99,FX Forward,RBC
825,7884,2020-06-02,2020-07-17,CAD,USD,0.7413479966295393,0.7290755322251385,0.7414272492451649,-410000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010795261195,-410000.0,FX Forward,RBC
826,7884,2020-06-02,2020-07-17,CAD,USD,0.741347954876524,0.7289745514984072,0.7414272492451649,-410000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419011216391201,-410000.0,FX Forward,RBC
827,7882,2020-06-02,2020-06-15,CAD,USD,0.7413741854358852,0.7155025791284937,0.7414272492540366,-831000.0,FX Forward,RBC,,,,,,,,
828,7882,2020-06-02,2020-06-15,USD,CAD,0.7413744228507263,0.7201871457740232,0.7414272449971538,84000.0,FX Forward,RBC,,,,,,,,
829,7882,2020-06-02,2020-06-15,USD,CAD,0.74137457267965,0.7243143640230159,0.7414272407955806,350000.0,FX Forward,RBC,,,,,,,,
830,7883,2020-06-02,2020-06-17,CAD,USD,0.7413693875364381,0.7273944005226557,0.7414272469785523,-4287690.05,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765061171473,-4287690.05,FX Forward,RBC
831,7883,2020-06-02,2020-06-17,CAD,USD,0.7413694039719163,0.7276749328693536,0.7414272477287888,-9585290.58,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764866890923,-9585290.58,FX Forward,RBC
832,7883,2020-06-02,2020-06-17,CAD,USD,0.7413693603121864,0.7269026677255036,0.741427246880977,-3915617.78,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765047460471,-3915617.78,FX Forward,RBC
833,7883,2020-06-02,2020-06-17,CAD,USD,0.7413693618569452,0.7269026683333297,0.7414272477265919,-4393996.42,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765327042452,-4393996.42,FX Forward,RBC
834,7883,2020-06-02,2020-06-17,CAD,USD,0.741369376533006,0.7271801775579676,0.7414272471287625,-5027405.17,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.741576495669583,-5027405.17,FX Forward,RBC
835,7883,2020-06-02,2020-06-17,USD,CAD,0.7413692025970914,0.7240264607542591,0.7414272487184622,488086.09,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415765869822778,488086.09,FX Forward,RBC
836,7883,2020-06-02,2020-06-17,USD,CAD,0.7413691630404838,0.7232252936742413,0.7414272498541757,732129.13,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415766217017952,732129.13,FX Forward,RBC
837,7883,2020-06-02,2020-06-17,USD,CAD,0.7413691031501041,0.7223925013136567,0.7414272487184622,488086.09,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415762849258145,488086.09,FX Forward,RBC
838,7883,2020-06-02,2020-06-17,USD,CAD,0.7413691242734561,0.7226615183403953,0.7414272468729772,831698.69,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764800101006,831698.69,FX Forward,RBC
839,7883,2020-06-02,2020-06-17,CAD,USD,0.7413675085256357,0.693394721879377,0.7414272472494603,-3540000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764855312674,-3540000.0,FX Forward,RBC
840,7883,2020-06-02,2020-06-17,USD,CAD,0.7413674065841204,0.6916303733628245,0.7414272462114303,1380000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764919502997,1380000.0,FX Forward,RBC
841,7883,2020-06-02,2020-06-17,USD,CAD,0.7413672690078358,0.6891124369634398,0.7414272462114303,1380000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764539293839,1380000.0,FX Forward,RBC
842,7883,2020-06-02,2020-06-17,CAD,USD,0.7413675510123959,0.6941499110645685,0.7414272498124685,-890581.39,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764537742886,-890581.39,FX Forward,RBC
843,7883,2020-06-02,2020-06-17,CAD,USD,0.7413675775226483,0.6947266775523703,0.7414272455825832,-860465.12,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765759398043,-860465.12,FX Forward,RBC
844,7883,2020-06-02,2020-06-17,CAD,USD,0.7413676031010888,0.6951299214761767,0.7414272434069781,-468953.49,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765335059367,-468953.49,FX Forward,RBC
845,7883,2020-06-02,2020-06-17,CAD,USD,0.7413685012099644,0.711311417687844,0.7414272489123248,-606759.06,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415763792794607,-606759.06,FX Forward,RBC
846,7883,2020-06-02,2020-06-17,CAD,USD,0.741368495109302,0.7112800485250453,0.7414272489123248,-606759.06,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764313404737,-606759.06,FX Forward,RBC
847,7883,2020-06-02,2020-06-17,CAD,USD,0.7413685004578869,0.7113205237684014,0.7414272489123248,-606759.06,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764263050734,-606759.06,FX Forward,RBC
848,7883,2020-06-02,2020-06-17,CAD,USD,0.7413684792396563,0.7107911608230416,0.741427243281036,-169722.82,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765568202592,-169722.82,FX Forward,RBC
849,7883,2020-06-02,2020-06-17,USD,CAD,0.7413682436550225,0.7067387540195766,0.7414272468198803,2220000.0,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.741576456889237,2220000.0,FX Forward,RBC
850,7883,2020-06-02,2020-06-17,CAD,USD,0.7413686686505002,0.714365314992242,0.7414272477934207,-2270000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415764791345653,-2270000.0,FX Forward,RBC
851,7883,2020-06-02,2020-06-17,CAD,USD,0.7413685972654867,0.7131050161233045,0.7414272484320442,-1990000.0,FX Forward,RBC,2020-06-02,CAD,USD,0.7414272474513439,0.7415765362383565,-1990000.0,FX Forward,RBC
852,7883,2020-06-02,2020-06-17,USD,CAD,0.7413692565921256,0.7250054376478146,0.7414272473376232,10514326.37,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764999100838,10514326.37,FX Forward,RBC
853,7883,2020-06-02,2020-07-17,CAD,USD,0.7413467678424284,0.7250343487117762,0.7414272473245205,-10514326.37,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010890688483,-10514326.37,FX Forward,RBC
854,7883,2020-06-02,2020-06-17,USD,CAD,0.7413691780358307,0.7235890016134997,0.7414272473376232,10514326.37,FX Forward,RBC,2020-06-02,USD,CAD,0.7414272474513439,0.7415764710306942,10514326.37,FX Forward,RBC
855,7883,2020-06-02,2020-07-17,CAD,USD,0.7413463362341638,0.7236177993210338,0.7414272473245205,-10514326.37,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010969876076,-10514326.37,FX Forward,RBC
856,7883,2020-06-02,2020-07-17,CAD,USD,0.7413465294133194,0.7242508892840961,0.7414272474590732,-10671347.26,FX Forward,RBC,2020-06-02,CAD,USD,0.7414299960333495,0.7419010863738896,-10671347.26,FX Forward,RBC
